DATA,DERIVATIVO,PARTICIPANTE,LONGCONTRACTS,LONG_,SHORTCONTRACTS,SHORT_,SALDO
19/03/2014,US DOLLAR FUTURES,Corporations,64715.0,6.52,34310.0,3.46,30405.0
19/03/2014,US DOLLAR FUTURES,Individuals,2635.0,0.27,505.0,0.05,2130.0
19/03/2014,US DOLLAR FUTURES,Total,992520.0,100.0,992520.0,100.0,0.0
20/03/2014,US DOLLAR FUTURES,Financial Institutions,210895.0,20.55,504187.0,49.13,-293292.0
20/03/2014,US DOLLAR FUTURES,Banks,210729.0,20.54,497594.0,48.49,-286865.0
20/03/2014,US DOLLAR FUTURES,Brokers & Dealers,80.0,0.01,610.0,0.06,-530.0
20/03/2014,US DOLLAR FUTURES,Other,86.0,0.01,5983.0,0.58,-5897.0
20/03/2014,US DOLLAR FUTURES,Institutional Investors,370894.0,36.14,307927.0,30.01,62967.0
20/03/2014,US DOLLAR FUTURES,Domestic,370894.0,36.14,307927.0,30.01,62967.0
20/03/2014,US DOLLAR FUTURES,Nonresident Investors,374833.0,36.53,180458.0,17.59,194375.0
20/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,374833.0,36.53,180458.0,17.59,194375.0
20/03/2014,US DOLLAR FUTURES,Corporations,66150.0,6.45,33160.0,3.23,32990.0
20/03/2014,US DOLLAR FUTURES,Individuals,3395.0,0.33,435.0,0.04,2960.0
20/03/2014,US DOLLAR FUTURES,Total,1026167.0,100.0,1026167.0,100.0,0.0
21/03/2014,US DOLLAR FUTURES,Financial Institutions,230294.0,21.92,513865.0,48.92,-283571.0
21/03/2014,US DOLLAR FUTURES,Banks,230119.0,21.91,507104.0,48.28,-276985.0
21/03/2014,US DOLLAR FUTURES,Brokers & Dealers,80.0,0.01,590.0,0.06,-510.0
21/03/2014,US DOLLAR FUTURES,Other,95.0,0.01,6171.0,0.59,-6076.0
21/03/2014,US DOLLAR FUTURES,Institutional Investors,365361.0,34.78,317631.0,30.24,47730.0
21/03/2014,US DOLLAR FUTURES,Domestic,365361.0,34.78,317631.0,30.24,47730.0
21/03/2014,US DOLLAR FUTURES,Nonresident Investors,379219.0,36.1,179638.0,17.1,199581.0
21/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,379219.0,36.1,179638.0,17.1,199581.0
21/03/2014,US DOLLAR FUTURES,Corporations,71865.0,6.84,38810.0,3.69,33055.0
21/03/2014,US DOLLAR FUTURES,Individuals,3660.0,0.35,455.0,0.04,3205.0
21/03/2014,US DOLLAR FUTURES,Total,1050399.0,100.0,1050399.0,100.0,0.0
24/03/2014,US DOLLAR FUTURES,Financial Institutions,230339.0,21.8,531384.0,50.3,-301045.0
24/03/2014,US DOLLAR FUTURES,Banks,230139.0,21.78,524509.0,49.65,-294370.0
24/03/2014,US DOLLAR FUTURES,Brokers & Dealers,95.0,0.01,545.0,0.05,-450.0
24/03/2014,US DOLLAR FUTURES,Other,105.0,0.01,6330.0,0.6,-6225.0
24/03/2014,US DOLLAR FUTURES,Institutional Investors,376906.0,35.68,313852.0,29.71,63054.0
24/03/2014,US DOLLAR FUTURES,Domestic,376906.0,35.68,313852.0,29.71,63054.0
24/03/2014,US DOLLAR FUTURES,Nonresident Investors,380922.0,36.06,179911.0,17.03,201011.0
24/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,380922.0,36.06,179911.0,17.03,201011.0
24/03/2014,US DOLLAR FUTURES,Corporations,64930.0,6.15,30800.0,2.92,34130.0
24/03/2014,US DOLLAR FUTURES,Individuals,3325.0,0.31,475.0,0.04,2850.0
24/03/2014,US DOLLAR FUTURES,Total,1056422.0,100.0,1056422.0,100.0,0.0
25/03/2014,US DOLLAR FUTURES,Financial Institutions,262510.0,23.22,540986.0,47.86,-278476.0
25/03/2014,US DOLLAR FUTURES,Banks,262291.0,23.2,533899.0,47.23,-271608.0
25/03/2014,US DOLLAR FUTURES,Brokers & Dealers,110.0,0.01,570.0,0.05,-460.0
25/03/2014,US DOLLAR FUTURES,Other,109.0,0.01,6517.0,0.58,-6408.0
25/03/2014,US DOLLAR FUTURES,Institutional Investors,391488.0,34.63,326230.0,28.86,65258.0
25/03/2014,US DOLLAR FUTURES,Domestic,391488.0,34.63,326230.0,28.86,65258.0
25/03/2014,US DOLLAR FUTURES,Nonresident Investors,389436.0,34.45,215373.0,19.05,174063.0
25/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,389436.0,34.45,215373.0,19.05,174063.0
25/03/2014,US DOLLAR FUTURES,Corporations,83440.0,7.38,47245.0,4.18,36195.0
25/03/2014,US DOLLAR FUTURES,Individuals,3590.0,0.32,630.0,0.06,2960.0
25/03/2014,US DOLLAR FUTURES,Total,1130464.0,100.0,1130464.0,100.0,0.0
26/03/2014,US DOLLAR FUTURES,Financial Institutions,296980.0,26.29,551631.0,48.83,-254651.0
26/03/2014,US DOLLAR FUTURES,Banks,296751.0,26.27,544449.0,48.19,-247698.0
26/03/2014,US DOLLAR FUTURES,Brokers & Dealers,95.0,0.01,560.0,0.05,-465.0
26/03/2014,US DOLLAR FUTURES,Other,134.0,0.01,6622.0,0.59,-6488.0
26/03/2014,US DOLLAR FUTURES,Institutional Investors,380137.0,33.65,329122.0,29.13,51015.0
26/03/2014,US DOLLAR FUTURES,Domestic,380137.0,33.65,329122.0,29.13,51015.0
26/03/2014,US DOLLAR FUTURES,Nonresident Investors,373347.0,33.05,209471.0,18.54,163876.0
26/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,373347.0,33.05,209471.0,18.54,163876.0
26/03/2014,US DOLLAR FUTURES,Corporations,75385.0,6.67,38980.0,3.45,36405.0
26/03/2014,US DOLLAR FUTURES,Individuals,3915.0,0.35,560.0,0.05,3355.0
26/03/2014,US DOLLAR FUTURES,Total,1129764.0,100.0,1129764.0,100.0,0.0
27/03/2014,US DOLLAR FUTURES,Financial Institutions,373150.0,30.1,579471.0,46.74,-206321.0
27/03/2014,US DOLLAR FUTURES,Banks,372816.0,30.07,572219.0,46.15,-199403.0
27/03/2014,US DOLLAR FUTURES,Brokers & Dealers,145.0,0.01,485.0,0.04,-340.0
27/03/2014,US DOLLAR FUTURES,Other,189.0,0.02,6767.0,0.55,-6578.0
27/03/2014,US DOLLAR FUTURES,Institutional Investors,387251.0,31.23,354490.0,28.59,32761.0
27/03/2014,US DOLLAR FUTURES,Domestic,387251.0,31.23,354490.0,28.59,32761.0
27/03/2014,US DOLLAR FUTURES,Nonresident Investors,402992.0,32.5,261907.0,21.12,141085.0
27/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,402992.0,32.5,261907.0,21.12,141085.0
27/03/2014,US DOLLAR FUTURES,Corporations,71725.0,5.79,43520.0,3.51,28205.0
27/03/2014,US DOLLAR FUTURES,Individuals,4685.0,0.38,415.0,0.03,4270.0
27/03/2014,US DOLLAR FUTURES,Total,1239803.0,100.0,1239803.0,100.0,0.0
28/03/2014,US DOLLAR FUTURES,Financial Institutions,391281.0,29.84,591601.0,45.11,-200320.0
28/03/2014,US DOLLAR FUTURES,Banks,390825.0,29.8,584358.0,44.56,-193533.0
28/03/2014,US DOLLAR FUTURES,Brokers & Dealers,260.0,0.02,420.0,0.03,-160.0
28/03/2014,US DOLLAR FUTURES,Other,196.0,0.01,6823.0,0.52,-6627.0
28/03/2014,US DOLLAR FUTURES,Institutional Investors,420287.0,32.05,389081.0,29.67,31206.0
28/03/2014,US DOLLAR FUTURES,Domestic,420287.0,32.05,389081.0,29.67,31206.0
28/03/2014,US DOLLAR FUTURES,Nonresident Investors,423411.0,32.29,285742.0,21.79,137669.0
28/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,423411.0,32.29,285742.0,21.79,137669.0
28/03/2014,US DOLLAR FUTURES,Corporations,71735.0,5.47,44480.0,3.39,27255.0
28/03/2014,US DOLLAR FUTURES,Individuals,4710.0,0.36,520.0,0.04,4190.0
28/03/2014,US DOLLAR FUTURES,Total,1311424.0,100.0,1311424.0,100.0,0.0
31/03/2014,US DOLLAR FUTURES,Financial Institutions,419270.0,30.98,571284.0,42.21,-152014.0
31/03/2014,US DOLLAR FUTURES,Banks,418759.0,30.94,564879.0,41.73,-146120.0
31/03/2014,US DOLLAR FUTURES,Brokers & Dealers,340.0,0.03,410.0,0.03,-70.0
31/03/2014,US DOLLAR FUTURES,Other,171.0,0.01,5995.0,0.44,-5824.0
31/03/2014,US DOLLAR FUTURES,Institutional Investors,437282.0,32.31,414893.0,30.65,22389.0
31/03/2014,US DOLLAR FUTURES,Domestic,437282.0,32.31,414893.0,30.65,22389.0
31/03/2014,US DOLLAR FUTURES,Nonresident Investors,419518.0,30.99,303323.0,22.41,116195.0
31/03/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,419518.0,30.99,303323.0,22.41,116195.0
31/03/2014,US DOLLAR FUTURES,Corporations,72945.0,5.39,63500.0,4.69,9445.0
31/03/2014,US DOLLAR FUTURES,Individuals,4520.0,0.33,535.0,0.04,3985.0
31/03/2014,US DOLLAR FUTURES,Total,1353535.0,100.0,1353535.0,100.0,0.0
01/04/2014,US DOLLAR FUTURES,Financial Institutions,240142.0,26.59,434230.0,48.09,-194088.0
01/04/2014,US DOLLAR FUTURES,Banks,239724.0,26.55,428600.0,47.47,-188876.0
01/04/2014,US DOLLAR FUTURES,Brokers & Dealers,270.0,0.03,395.0,0.04,-125.0
01/04/2014,US DOLLAR FUTURES,Other,148.0,0.02,5235.0,0.58,-5087.0
01/04/2014,US DOLLAR FUTURES,Institutional Investors,295699.0,32.75,269571.0,29.85,26128.0
01/04/2014,US DOLLAR FUTURES,Domestic,295699.0,32.75,269571.0,29.85,26128.0
01/04/2014,US DOLLAR FUTURES,Nonresident Investors,298884.0,33.1,174559.0,19.33,124325.0
01/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,298884.0,33.1,174559.0,19.33,124325.0
01/04/2014,US DOLLAR FUTURES,Corporations,64255.0,7.12,24260.0,2.69,39995.0
01/04/2014,US DOLLAR FUTURES,Individuals,3995.0,0.44,355.0,0.04,3640.0
01/04/2014,US DOLLAR FUTURES,Total,902975.0,100.0,902975.0,100.0,0.0
02/04/2014,US DOLLAR FUTURES,Financial Institutions,237322.0,26.17,439665.0,48.48,-202343.0
02/04/2014,US DOLLAR FUTURES,Banks,236889.0,26.12,434020.0,47.86,-197131.0
02/04/2014,US DOLLAR FUTURES,Brokers & Dealers,280.0,0.03,410.0,0.05,-130.0
02/04/2014,US DOLLAR FUTURES,Other,153.0,0.02,5235.0,0.58,-5082.0
02/04/2014,US DOLLAR FUTURES,Institutional Investors,297240.0,32.78,261120.0,28.79,36120.0
02/04/2014,US DOLLAR FUTURES,Domestic,297240.0,32.78,261120.0,28.79,36120.0
02/04/2014,US DOLLAR FUTURES,Nonresident Investors,303187.0,33.43,182029.0,20.07,121158.0
02/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,303187.0,33.43,182029.0,20.07,121158.0
02/04/2014,US DOLLAR FUTURES,Corporations,65320.0,7.2,23640.0,2.61,41680.0
02/04/2014,US DOLLAR FUTURES,Individuals,3765.0,0.42,380.0,0.04,3385.0
02/04/2014,US DOLLAR FUTURES,Total,906834.0,100.0,906834.0,100.0,0.0
03/04/2014,US DOLLAR FUTURES,Financial Institutions,239989.0,26.18,448942.0,48.97,-208953.0
03/04/2014,US DOLLAR FUTURES,Banks,239584.0,26.13,443300.0,48.36,-203716.0
03/04/2014,US DOLLAR FUTURES,Brokers & Dealers,265.0,0.03,410.0,0.04,-145.0
03/04/2014,US DOLLAR FUTURES,Other,140.0,0.02,5232.0,0.57,-5092.0
03/04/2014,US DOLLAR FUTURES,Institutional Investors,307576.0,33.55,260651.0,28.43,46925.0
03/04/2014,US DOLLAR FUTURES,Domestic,307576.0,33.55,260651.0,28.43,46925.0
03/04/2014,US DOLLAR FUTURES,Nonresident Investors,298807.0,32.6,183544.0,20.02,115263.0
03/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,298807.0,32.6,183544.0,20.02,115263.0
03/04/2014,US DOLLAR FUTURES,Corporations,66685.0,7.27,23105.0,2.52,43580.0
03/04/2014,US DOLLAR FUTURES,Individuals,3665.0,0.4,480.0,0.05,3185.0
03/04/2014,US DOLLAR FUTURES,Total,916722.0,100.0,916722.0,100.0,0.0
04/04/2014,US DOLLAR FUTURES,Financial Institutions,254454.0,27.48,441753.0,47.71,-187299.0
04/04/2014,US DOLLAR FUTURES,Banks,254049.0,27.44,435970.0,47.09,-181921.0
04/04/2014,US DOLLAR FUTURES,Brokers & Dealers,280.0,0.03,430.0,0.05,-150.0
04/04/2014,US DOLLAR FUTURES,Other,125.0,0.01,5353.0,0.58,-5228.0
04/04/2014,US DOLLAR FUTURES,Institutional Investors,297637.0,32.15,264238.0,28.54,33399.0
04/04/2014,US DOLLAR FUTURES,Domestic,297637.0,32.15,264238.0,28.54,33399.0
04/04/2014,US DOLLAR FUTURES,Nonresident Investors,303083.0,32.73,197813.0,21.36,105270.0
04/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,303083.0,32.73,197813.0,21.36,105270.0
04/04/2014,US DOLLAR FUTURES,Corporations,66025.0,7.13,21795.0,2.35,44230.0
04/04/2014,US DOLLAR FUTURES,Individuals,4695.0,0.51,295.0,0.03,4400.0
04/04/2014,US DOLLAR FUTURES,Total,925894.0,100.0,925894.0,100.0,0.0
07/04/2014,US DOLLAR FUTURES,Financial Institutions,248154.0,26.5,455559.0,48.65,-207405.0
07/04/2014,US DOLLAR FUTURES,Banks,247689.0,26.45,449693.0,48.02,-202004.0
07/04/2014,US DOLLAR FUTURES,Brokers & Dealers,340.0,0.04,485.0,0.05,-145.0
07/04/2014,US DOLLAR FUTURES,Other,125.0,0.01,5381.0,0.57,-5256.0
07/04/2014,US DOLLAR FUTURES,Institutional Investors,288929.0,30.85,266448.0,28.45,22481.0
07/04/2014,US DOLLAR FUTURES,Domestic,288929.0,30.85,266448.0,28.45,22481.0
07/04/2014,US DOLLAR FUTURES,Nonresident Investors,328776.0,35.11,192427.0,20.55,136349.0
07/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,328776.0,35.11,192427.0,20.55,136349.0
07/04/2014,US DOLLAR FUTURES,Corporations,65990.0,7.05,21480.0,2.29,44510.0
07/04/2014,US DOLLAR FUTURES,Individuals,4580.0,0.49,515.0,0.05,4065.0
07/04/2014,US DOLLAR FUTURES,Total,936429.0,100.0,936429.0,100.0,0.0
08/04/2014,US DOLLAR FUTURES,Financial Institutions,259239.0,26.5,513304.0,52.47,-254065.0
08/04/2014,US DOLLAR FUTURES,Banks,258664.0,26.44,507418.0,51.87,-248754.0
08/04/2014,US DOLLAR FUTURES,Brokers & Dealers,450.0,0.05,535.0,0.05,-85.0
08/04/2014,US DOLLAR FUTURES,Other,125.0,0.01,5351.0,0.55,-5226.0
08/04/2014,US DOLLAR FUTURES,Institutional Investors,286087.0,29.25,271256.0,27.73,14831.0
08/04/2014,US DOLLAR FUTURES,Domestic,286087.0,29.25,271256.0,27.73,14831.0
08/04/2014,US DOLLAR FUTURES,Nonresident Investors,359542.0,36.75,172668.0,17.65,186874.0
08/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,359542.0,36.75,172668.0,17.65,186874.0
08/04/2014,US DOLLAR FUTURES,Corporations,67800.0,6.93,20480.0,2.09,47320.0
08/04/2014,US DOLLAR FUTURES,Individuals,5570.0,0.57,530.0,0.05,5040.0
08/04/2014,US DOLLAR FUTURES,Total,978238.0,100.0,978238.0,100.0,0.0
09/04/2014,US DOLLAR FUTURES,Financial Institutions,255569.0,25.0,525841.0,51.44,-270272.0
09/04/2014,US DOLLAR FUTURES,Banks,255094.0,24.95,525378.0,51.39,-270284.0
09/04/2014,US DOLLAR FUTURES,Brokers & Dealers,350.0,0.03,445.0,0.04,-95.0
09/04/2014,US DOLLAR FUTURES,Other,125.0,0.01,18.0,0.0,107.0
09/04/2014,US DOLLAR FUTURES,Institutional Investors,296827.0,29.03,292102.0,28.57,4725.0
09/04/2014,US DOLLAR FUTURES,Domestic,296827.0,29.03,292102.0,28.57,4725.0
09/04/2014,US DOLLAR FUTURES,Nonresident Investors,395618.0,38.7,182761.0,17.88,212857.0
09/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,395618.0,38.7,182761.0,17.88,212857.0
09/04/2014,US DOLLAR FUTURES,Corporations,68350.0,6.69,21095.0,2.06,47255.0
09/04/2014,US DOLLAR FUTURES,Individuals,5965.0,0.58,530.0,0.05,5435.0
09/04/2014,US DOLLAR FUTURES,Total,1022329.0,100.0,1022329.0,100.0,0.0
10/04/2014,US DOLLAR FUTURES,Financial Institutions,260824.0,25.19,527035.0,50.9,-266211.0
10/04/2014,US DOLLAR FUTURES,Banks,260259.0,25.14,526563.0,50.85,-266304.0
10/04/2014,US DOLLAR FUTURES,Brokers & Dealers,455.0,0.04,455.0,0.04,0.0
10/04/2014,US DOLLAR FUTURES,Other,110.0,0.01,17.0,0.0,93.0
10/04/2014,US DOLLAR FUTURES,Institutional Investors,288509.0,27.86,315959.0,30.51,-27450.0
10/04/2014,US DOLLAR FUTURES,Domestic,288509.0,27.86,315959.0,30.51,-27450.0
10/04/2014,US DOLLAR FUTURES,Nonresident Investors,413100.0,39.9,170864.0,16.5,242236.0
10/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,413100.0,39.9,170864.0,16.5,242236.0
10/04/2014,US DOLLAR FUTURES,Corporations,67345.0,6.5,21080.0,2.04,46265.0
10/04/2014,US DOLLAR FUTURES,Individuals,5655.0,0.55,495.0,0.05,5160.0
10/04/2014,US DOLLAR FUTURES,Total,1035433.0,100.0,1035433.0,100.0,0.0
11/04/2014,US DOLLAR FUTURES,Financial Institutions,254554.0,24.79,530839.0,51.69,-276285.0
11/04/2014,US DOLLAR FUTURES,Banks,253989.0,24.73,530358.0,51.64,-276369.0
11/04/2014,US DOLLAR FUTURES,Brokers & Dealers,455.0,0.04,465.0,0.05,-10.0
11/04/2014,US DOLLAR FUTURES,Other,110.0,0.01,16.0,0.0,94.0
11/04/2014,US DOLLAR FUTURES,Institutional Investors,293589.0,28.59,309481.0,30.13,-15892.0
11/04/2014,US DOLLAR FUTURES,Domestic,293589.0,28.59,309481.0,30.13,-15892.0
11/04/2014,US DOLLAR FUTURES,Nonresident Investors,406186.0,39.55,165299.0,16.1,240887.0
11/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,406186.0,39.55,165299.0,16.1,240887.0
11/04/2014,US DOLLAR FUTURES,Corporations,67505.0,6.57,20870.0,2.03,46635.0
11/04/2014,US DOLLAR FUTURES,Individuals,5185.0,0.5,530.0,0.05,4655.0
11/04/2014,US DOLLAR FUTURES,Total,1027019.0,100.0,1027019.0,100.0,0.0
14/04/2014,US DOLLAR FUTURES,Financial Institutions,242712.0,23.82,521277.0,51.15,-278565.0
14/04/2014,US DOLLAR FUTURES,Banks,242127.0,23.76,520806.0,51.11,-278679.0
14/04/2014,US DOLLAR FUTURES,Brokers & Dealers,460.0,0.05,450.0,0.04,10.0
14/04/2014,US DOLLAR FUTURES,Other,125.0,0.01,21.0,0.0,104.0
14/04/2014,US DOLLAR FUTURES,Institutional Investors,297864.0,29.23,310833.0,30.5,-12969.0
14/04/2014,US DOLLAR FUTURES,Domestic,297864.0,29.23,310833.0,30.5,-12969.0
14/04/2014,US DOLLAR FUTURES,Nonresident Investors,405800.0,39.82,165421.0,16.23,240379.0
14/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,405800.0,39.82,165421.0,16.23,240379.0
14/04/2014,US DOLLAR FUTURES,Corporations,67645.0,6.64,21040.0,2.06,46605.0
14/04/2014,US DOLLAR FUTURES,Individuals,5065.0,0.5,515.0,0.05,4550.0
14/04/2014,US DOLLAR FUTURES,Total,1019086.0,100.0,1019086.0,100.0,0.0
15/04/2014,US DOLLAR FUTURES,Financial Institutions,241142.0,23.16,527691.0,50.69,-286549.0
15/04/2014,US DOLLAR FUTURES,Banks,240682.0,23.12,527196.0,50.64,-286514.0
15/04/2014,US DOLLAR FUTURES,Brokers & Dealers,340.0,0.03,465.0,0.04,-125.0
15/04/2014,US DOLLAR FUTURES,Other,120.0,0.01,30.0,0.0,90.0
15/04/2014,US DOLLAR FUTURES,Institutional Investors,305160.0,29.31,325007.0,31.22,-19847.0
15/04/2014,US DOLLAR FUTURES,Domestic,305160.0,29.31,325007.0,31.22,-19847.0
15/04/2014,US DOLLAR FUTURES,Nonresident Investors,424701.0,40.79,167220.0,16.06,257481.0
15/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,424701.0,40.79,167220.0,16.06,257481.0
15/04/2014,US DOLLAR FUTURES,Corporations,65435.0,6.29,20750.0,1.99,44685.0
15/04/2014,US DOLLAR FUTURES,Individuals,4680.0,0.45,450.0,0.04,4230.0
15/04/2014,US DOLLAR FUTURES,Total,1041118.0,100.0,1041118.0,100.0,0.0
16/04/2014,US DOLLAR FUTURES,Financial Institutions,237292.0,22.88,516169.0,49.78,-278877.0
16/04/2014,US DOLLAR FUTURES,Banks,236822.0,22.84,515659.0,49.73,-278837.0
16/04/2014,US DOLLAR FUTURES,Brokers & Dealers,360.0,0.03,490.0,0.05,-130.0
16/04/2014,US DOLLAR FUTURES,Other,110.0,0.01,20.0,0.0,90.0
16/04/2014,US DOLLAR FUTURES,Institutional Investors,307928.0,29.7,325898.0,31.43,-17970.0
16/04/2014,US DOLLAR FUTURES,Domestic,307928.0,29.7,325898.0,31.43,-17970.0
16/04/2014,US DOLLAR FUTURES,Nonresident Investors,421384.0,40.64,173357.0,16.72,248027.0
16/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,421384.0,40.64,173357.0,16.72,248027.0
16/04/2014,US DOLLAR FUTURES,Corporations,65650.0,6.33,21095.0,2.03,44555.0
16/04/2014,US DOLLAR FUTURES,Individuals,4705.0,0.45,440.0,0.04,4265.0
16/04/2014,US DOLLAR FUTURES,Total,1036959.0,100.0,1036959.0,100.0,0.0
17/04/2014,US DOLLAR FUTURES,Financial Institutions,249537.0,23.68,522344.0,49.57,-272807.0
17/04/2014,US DOLLAR FUTURES,Banks,249057.0,23.63,521869.0,49.52,-272812.0
17/04/2014,US DOLLAR FUTURES,Brokers & Dealers,380.0,0.04,455.0,0.04,-75.0
17/04/2014,US DOLLAR FUTURES,Other,100.0,0.01,20.0,0.0,80.0
17/04/2014,US DOLLAR FUTURES,Institutional Investors,303255.0,28.78,329028.0,31.22,-25773.0
17/04/2014,US DOLLAR FUTURES,Domestic,303255.0,28.78,329028.0,31.22,-25773.0
17/04/2014,US DOLLAR FUTURES,Nonresident Investors,430163.0,40.82,180313.0,17.11,249850.0
17/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,430163.0,40.82,180313.0,17.11,249850.0
17/04/2014,US DOLLAR FUTURES,Corporations,66020.0,6.26,21550.0,2.04,44470.0
17/04/2014,US DOLLAR FUTURES,Individuals,4845.0,0.46,585.0,0.06,4260.0
17/04/2014,US DOLLAR FUTURES,Total,1053820.0,100.0,1053820.0,100.0,0.0
22/04/2014,US DOLLAR FUTURES,Financial Institutions,240097.0,22.91,522334.0,49.84,-282237.0
22/04/2014,US DOLLAR FUTURES,Banks,239582.0,22.86,521869.0,49.8,-282287.0
22/04/2014,US DOLLAR FUTURES,Brokers & Dealers,415.0,0.04,445.0,0.04,-30.0
22/04/2014,US DOLLAR FUTURES,Other,100.0,0.01,20.0,0.0,80.0
22/04/2014,US DOLLAR FUTURES,Institutional Investors,317594.0,30.31,324319.0,30.95,-6725.0
22/04/2014,US DOLLAR FUTURES,Domestic,317594.0,30.31,324319.0,30.95,-6725.0
22/04/2014,US DOLLAR FUTURES,Nonresident Investors,419649.0,40.05,178127.0,17.0,241522.0
22/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,419649.0,40.05,178127.0,17.0,241522.0
22/04/2014,US DOLLAR FUTURES,Corporations,65895.0,6.29,22530.0,2.15,43365.0
22/04/2014,US DOLLAR FUTURES,Individuals,4685.0,0.45,610.0,0.06,4075.0
22/04/2014,US DOLLAR FUTURES,Total,1047920.0,100.0,1047920.0,100.0,0.0
23/04/2014,US DOLLAR FUTURES,Financial Institutions,292457.0,26.25,560877.0,50.34,-268420.0
23/04/2014,US DOLLAR FUTURES,Banks,291862.0,26.19,560435.0,50.3,-268573.0
23/04/2014,US DOLLAR FUTURES,Brokers & Dealers,490.0,0.04,420.0,0.04,70.0
23/04/2014,US DOLLAR FUTURES,Other,105.0,0.01,22.0,0.0,83.0
23/04/2014,US DOLLAR FUTURES,Institutional Investors,318647.0,28.6,324982.0,29.17,-6335.0
23/04/2014,US DOLLAR FUTURES,Domestic,318647.0,28.6,324982.0,29.17,-6335.0
23/04/2014,US DOLLAR FUTURES,Nonresident Investors,429781.0,38.57,200951.0,18.03,228830.0
23/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,429781.0,38.57,200951.0,18.03,228830.0
23/04/2014,US DOLLAR FUTURES,Corporations,68390.0,6.14,26750.0,2.4,41640.0
23/04/2014,US DOLLAR FUTURES,Individuals,4975.0,0.45,690.0,0.06,4285.0
23/04/2014,US DOLLAR FUTURES,Total,1114250.0,100.0,1114250.0,100.0,0.0
24/04/2014,US DOLLAR FUTURES,Financial Institutions,357492.0,30.42,614663.0,52.31,-257171.0
24/04/2014,US DOLLAR FUTURES,Banks,356832.0,30.37,614231.0,52.27,-257399.0
24/04/2014,US DOLLAR FUTURES,Brokers & Dealers,560.0,0.05,410.0,0.03,150.0
24/04/2014,US DOLLAR FUTURES,Other,100.0,0.01,22.0,0.0,78.0
24/04/2014,US DOLLAR FUTURES,Institutional Investors,319819.0,27.22,332579.0,28.3,-12760.0
24/04/2014,US DOLLAR FUTURES,Domestic,319819.0,27.22,332579.0,28.3,-12760.0
24/04/2014,US DOLLAR FUTURES,Nonresident Investors,412236.0,35.08,187240.0,15.93,224996.0
24/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,412236.0,35.08,187240.0,15.93,224996.0
24/04/2014,US DOLLAR FUTURES,Corporations,80845.0,6.88,39855.0,3.39,40990.0
24/04/2014,US DOLLAR FUTURES,Individuals,4705.0,0.4,760.0,0.06,3945.0
24/04/2014,US DOLLAR FUTURES,Total,1175097.0,100.0,1175097.0,100.0,0.0
25/04/2014,US DOLLAR FUTURES,Financial Institutions,326987.0,27.55,583494.0,49.17,-256507.0
25/04/2014,US DOLLAR FUTURES,Banks,326522.0,27.52,583031.0,49.13,-256509.0
25/04/2014,US DOLLAR FUTURES,Brokers & Dealers,465.0,0.04,440.0,0.04,25.0
25/04/2014,US DOLLAR FUTURES,Other,0.0,0.0,23.0,0.0,-23.0
25/04/2014,US DOLLAR FUTURES,Institutional Investors,331802.0,27.96,345195.0,29.09,-13393.0
25/04/2014,US DOLLAR FUTURES,Domestic,331802.0,27.96,345195.0,29.09,-13393.0
25/04/2014,US DOLLAR FUTURES,Nonresident Investors,435565.0,36.7,206350.0,17.39,229215.0
25/04/2014,US DOLLAR FUTURES,Nonresident investors - RES.2689,435565.0,36.7,206350.0,17.39,229215.0
25/04/2014,US DOLLAR FUTURES,Corporations,88060.0,7.42,50855.0,4.29,37205.0
25/04/2014,US DOLLAR FUTURES,Individuals,4280.0,0.36,800.0,0.07,3480.0
25/04/2014,US DOLLAR FUTURES,Total,1186694.0,100.0,1186694.0,100.0,0.0
28/04/2014,US DOLLAR FUTURES,Financial Institutions,337825.0,27.41,579082.0,46.99,-241257.0
28/04/2014,US DOLLAR FUTURES,Banks,337310.0,27.37,578614.0,46.95,-241304.0
28/04/2014,US DOLLAR FUTURES,Brokers & Dealers,515.0,0.04,435.0,0.04,80.0
