DATA;PARTICIPANTE;SALDO;ACUMULADO
23/03/2010;Banks;-100.0;-7808.0
23/03/2010;Brokers & Dealers;1498.0;47817.0
23/03/2010;Institutional Investors;-143.0;-117502.0
23/03/2010;Domestic;-143.0;-117502.0
23/03/2010;Nonresident Investors;-718.0;104976.0
23/03/2010;Nonresident investors - RES.2689;-718.0;104976.0
23/03/2010;Corporations;-314.0;-6478.0
23/03/2010;Individuals;-223.0;-19773.0
23/03/2010;Total;0.0;0.0
24/03/2010;Financial Institutions;1230.0;40007.0
24/03/2010;Banks;-95.0;-7903.0
24/03/2010;Brokers & Dealers;1325.0;49142.0
24/03/2010;Institutional Investors;-2314.0;-119816.0
24/03/2010;Domestic;-2314.0;-119816.0
24/03/2010;Nonresident Investors;617.0;105593.0
24/03/2010;Nonresident investors - RES.2689;617.0;105593.0
24/03/2010;Corporations;-151.0;-6629.0
24/03/2010;Individuals;618.0;-19155.0
24/03/2010;Total;0.0;0.0
25/03/2010;Financial Institutions;1321.0;41328.0
25/03/2010;Banks;-165.0;-8068.0
25/03/2010;Brokers & Dealers;1486.0;50628.0
25/03/2010;Institutional Investors;-2923.0;-122739.0
25/03/2010;Domestic;-2923.0;-122739.0
25/03/2010;Nonresident Investors;1274.0;106867.0
25/03/2010;Nonresident investors - RES.2689;1274.0;106867.0
25/03/2010;Corporations;-185.0;-6814.0
25/03/2010;Individuals;513.0;-18642.0
25/03/2010;Total;0.0;0.0
26/03/2010;Financial Institutions;1928.0;43256.0
26/03/2010;Banks;-145.0;-8213.0
26/03/2010;Brokers & Dealers;2073.0;52701.0
26/03/2010;Institutional Investors;-3092.0;-125831.0
26/03/2010;Domestic;-3092.0;-125831.0
26/03/2010;Nonresident Investors;1047.0;107914.0
26/03/2010;Nonresident investors - RES.2689;1047.0;107914.0
26/03/2010;Corporations;-33.0;-6847.0
26/03/2010;Individuals;150.0;-18492.0
